"price","trim","isOneOwner","mileage","year","color","displacement","fuel","region","soundSystem","wheelType"
38999,"550","f",52436,2011,"Black","5.5","Gasoline","SoA","Premium","Premium"
45999,"550","f",41299,2011,"Black","5.5","Gasoline","SoA","unsp","Alloy"
31900,"550","t",89606,2011,"Black","5.5","Gasoline","Mid","Harman Kardon","Alloy"
49998,"550","f",52616,2011,"other","5.5","Gasoline","Pac","Harman Kardon","Alloy"
37850,"550","f",63277,2010,"Black","5.5","Gasoline","WSC","Harman Kardon","Alloy"
41995,"550","t",57360,2011,"Silver","5.5","Gasoline","Mid","unsp","Alloy"
41295,"550","t",60495,2010,"Silver","5.5","Gasoline","SoA","unsp","unsp"
49998,"550","f",38993,2011,"Black","5.5","Gasoline","New","unsp","Alloy"
33999,"550","f",66540,2010,"Black","5.5","Gasoline","SoA","Harman Kardon","unsp"
48000,"550","f",69854,2010,"White","5.5","Gasoline","Mid","unsp","Alloy"
54988,"550","t",30629,2010,"Gray","5.5","Gasoline","WNC","unsp","Alloy"
54413,"550","f",43238,2012,"Black","4.6","Gasoline","SoA","Bang Olufsen","unsp"
48900,"550","f",37938,2012,"Black","4.6","Gasoline","SoA","Harman Kardon","Alloy"
45900,"550","f",38050,2012,"Black","4.6","Gasoline","SoA","Harman Kardon","Alloy"
55898,"550","f",17131,2013,"Black","4.6","Gasoline","New","unsp","unsp"
64810,"550","t",19389,2013,"Black","4.6","Gasoline","ESC","Premium","Alloy"
53421,"550","t",26565,2012,"unsp","4.6","Gasoline","Mid","unsp","unsp"
49991,"550","f",50550,2012,"Black","4.6","Gasoline","ENC","Premium","Alloy"
63995,"550","f",14108,2013,"Black","4.6","Gasoline","WSC","Harman Kardon","Alloy"
49999,"550","t",41992,2013,"Black","4.6","Gasoline","SoA","Premium","Alloy"
57995,"550","f",18707,2013,"Gray","4.6","Gasoline","ENC","Harman Kardon","Premium"
79888,"550","t",7153,2013,"White","4.6","Gasoline","Pac","unsp","unsp"
55999,"550","t",9938,2013,"Black","4.6","Gasoline","SoA","Premium","Alloy"
52995,"550","f",15092,2013,"Black","4.6","Gasoline","WSC","Harman Kardon","Alloy"
58995,"550","f",17000,2012,"Black","4.6","Gasoline","New","Premium","Alloy"
64825,"550","f",6123,2013,"Blue","4.6","Gasoline","ESC","Premium","unsp"
55995,"550","f",31841,2012,"Black","4.6","Gasoline","New","Premium","unsp"
59987,"550","f",13276,2012,"Black","4.6","Gasoline","Mid","Premium","Alloy"
52999,"550","t",18186,2013,"White","4.6","Gasoline","SoA","Harman Kardon","Alloy"
56995,"550","f",16625,2012,"Black","4.6","Gasoline","WSC","Harman Kardon","Alloy"
74995,"550","f",5682,2013,"White","4.6","Gasoline","WSC","Premium","unsp"
65900,"550","f",19477,2013,"Silver","4.6","Gasoline","SoA","unsp","Alloy"
56995,"550","f",36746,2013,"Gray","4.6","Gasoline","Mid","Premium","Alloy"
4888,"420","f",95994,1995,"Black","4.2","Gasoline","Pac","unsp","Alloy"
2900,"420","f",175982,1997,"Black","4.2","Gasoline","WSC","unsp","unsp"
6480,"420","f",132171,1997,"Silver","4.2","Gasoline","Mtn","unsp","Alloy"
7950,"420","f",100600,1999,"White","4.2","Gasoline","Mtn","unsp","Alloy"
2995,"500","f",125000,1995,"White","5","Gasoline","ENC","unsp","unsp"
4988,"500","f",160217,1995,"other","5","Gasoline","Pac","unsp","Alloy"
7995,"500","f",156328,1997,"White","5","Gasoline","WSC","Premium","Alloy"
11922,"350","f",103060,2006,"Gray","3.7","Gasoline","ENC","unsp","Alloy"
6995,"430","f",130000,2001,"Black","4.3","Gasoline","SoA","unsp","Alloy"
5300,"430","f",189341,2001,"Black","4.3","Gasoline","SoA","unsp","unsp"
10599,"430","f",134000,2003,"Black","4.3","Gasoline","Pac","unsp","unsp"
14995,"430","f",99774,2004,"Gray","4.3","Gasoline","WSC","unsp","Alloy"
9990,"430","f",112503,2004,"other","4.3","Gasoline","SoA","unsp","unsp"
14995,"430","f",111664,2006,"Silver","4.3","Gasoline","ESC","Premium","Alloy"
7495,"430","t",116754,2002,"Gray","4.3","Gasoline","WSC","unsp","Alloy"
6991,"430","f",166471,2003,"Silver","4.3","Gasoline","Pac","unsp","Alloy"
7900,"430","f",141480,2003,"Black","4.3","Gasoline","SoA","unsp","Alloy"
8999,"430","f",103153,2002,"Silver","4.3","Gasoline","Pac","Premium","Alloy"
12995,"430","f",119500,2006,"Black","4.3","Gasoline","SoA","Premium","unsp"
7995,"430","f",65318,2000,"Silver","4.3","Gasoline","ENC","unsp","unsp"
14444,"430","f",97629,2006,"Gray","4.3","Gasoline","WSC","Bose","unsp"
5995,"430","f",102960,2001,"Blue","4.3","Gasoline","SoA","unsp","Alloy"
8491,"430","f",104217,2001,"unsp","4.3","Gasoline","SoA","unsp","unsp"
7499,"430","f",97522,2002,"Silver","4.3","Gasoline","SoA","Premium","Alloy"
7998,"430","f",126647,2002,"Black","4.3","Gasoline","Pac","unsp","unsp"
12981,"430","f",73875,2002,"Blue","4.3","Gasoline","Pac","Bose","Premium"
11499,"430","f",117288,2006,"Black","4.3","Gasoline","Pac","unsp","Alloy"
7185,"430","f",145181,2001,"Silver","4.3","Gasoline","ENC","Bose","Alloy"
5912,"430","f",138851,2002,"other","4.3","Gasoline","ENC","unsp","unsp"
9995,"430","f",98623,2004,"Silver","4.3","Gasoline","Mtn","Bose","Alloy"
12985,"430","f",102581,2004,"Gray","4.3","Gasoline","SoA","Bose","unsp"
9888,"430","f",91190,2005,"unsp","4.3","Gasoline","SoA","Premium","unsp"
11800,"430","f",82489,2005,"White","4.3","Gasoline","Pac","unsp","unsp"
6995,"430","f",132140,2000,"other","4.3","Gasoline","ESC","unsp","unsp"
6995,"430","f",147200,2002,"Blue","4.3","Gasoline","Pac","unsp","unsp"
11400,"430","f",106190,2006,"Black","4.3","Gasoline","SoA","unsp","unsp"
1999,"430","f",236982,2002,"Black","4.3","Gasoline","ENC","Bose","Alloy"
8900,"430","f",151115,2000,"Blue","4.3","Gasoline","SoA","Premium","Alloy"
16391,"55 AMG","f",85433,2003,"Silver","5.4","Gasoline","Mid","Premium","Alloy"
12980,"55 AMG","f",135927,2003,"Black","5.4","Gasoline","Mid","Premium","Alloy"
5990,"500","f",147000,2002,"Silver","5","Gasoline","Mid","unsp","unsp"
9995,"500","f",112341,2002,"Black","5","Gasoline","New","Bose","Alloy"
6950,"500","f",154000,2002,"Black","5","Gasoline","ESC","unsp","unsp"
7999,"500","f",102885,2003,"White","5","Gasoline","SoA","unsp","unsp"
12950,"500","f",112722,2003,"Silver","5","Gasoline","ENC","Bose","Alloy"
14993,"500","f",90545,2006,"unsp","5","Gasoline","Pac","unsp","unsp"
18864,"500","f",46387,2006,"Gray","5","Gasoline","Pac","Premium","Alloy"
16999,"500","f",89131,2006,"Gray","5","Gasoline","Pac","Bose","unsp"
14900,"500","t",56811,2003,"Gray","5","Gasoline","SoA","Premium","Alloy"
8999,"500","f",156765,2005,"unsp","5","Gasoline","WSC","Bose","Alloy"
8292,"500","f",172419,2005,"Silver","5","Gasoline","ENC","unsp","unsp"
17888,"500","f",68825,2006,"unsp","5","Gasoline","WSC","unsp","unsp"
7900,"500","f",108018,2000,"Silver","5","Gasoline","SoA","unsp","Alloy"
2900,"500","f",137416,2000,"Black","5","Gasoline","Pac","unsp","unsp"
9000,"500","f",112326,2003,"Silver","5","Gasoline","WSC","Bose","Alloy"
11500,"500","f",138372,2006,"Black","5","Gasoline","Pac","unsp","Alloy"
4995,"500","f",181171,2000,"Black","5","Gasoline","Pac","unsp","Alloy"
7500,"500","f",225369,2001,"Black","5","Gasoline","Pac","unsp","Alloy"
8995,"500","f",183220,2003,"Black","5","Gasoline","WSC","Premium","Alloy"
8995,"500","f",196289,2006,"Silver","5","Gasoline","SoA","Bose","Alloy"
11399,"600","f",141677,2004,"other","5.5","Gasoline","Mtn","unsp","Alloy"
12424,"600","t",39122,2002,"Gray","5.8","Gasoline","Mid","unsp","unsp"
11494,"430","f",93026,2005,"Blue","4.3","Gasoline","ENC","unsp","Alloy"
11990,"430","f",119500,2005,"Blue","4.3","Gasoline","Mid","Premium","Alloy"
8438,"430","f",124776,2005,"Black","4.3","Gasoline","Mtn","unsp","Alloy"
11998,"430","f",97716,2004,"Gray","4.3","Gasoline","SoA","unsp","Alloy"
9799,"430","f",154655,2004,"Black","4.3","Gasoline","Mid","Premium","unsp"
11700,"500","f",117258,2004,"Silver","5","Gasoline","Mtn","Bose","Alloy"
7495,"500","f",122405,2003,"Silver","5","Gasoline","Mid","unsp","Alloy"
11000,"500","f",118746,2006,"Black","5","Gasoline","ENC","Bose","Alloy"
16991,"500","f",42835,2005,"Black","5","Gasoline","Pac","Premium","unsp"
19987,"500","f",49714,2005,"Gray","5","Gasoline","Mid","Premium","Alloy"
14991,"500","t",98432,2004,"other","5","Gasoline","Mtn","unsp","unsp"
15995,"500","f",63943,2004,"Silver","5","Gasoline","Mtn","Harman Kardon","other"
26985,"550","f",79978,2007,"Black","5.5","Gasoline","WSC","unsp","Alloy"
25995,"550","t",84848,2007,"White","5.5","Gasoline","SoA","Harman Kardon","Alloy"
38900,"550","f",68729,2008,"Black","5.5","Gasoline","SoA","unsp","Alloy"
25888,"550","f",99593,2008,"Silver","5.5","Gasoline","WSC","Harman Kardon","unsp"
39986,"550","f",31735,2009,"Black","5.5","Gasoline","WSC","unsp","unsp"
31990,"550","f",56430,2007,"Silver","5.5","Gasoline","SoA","Harman Kardon","Alloy"
26777,"550","f",80384,2007,"White","5.5","Gasoline","SoA","Harman Kardon","Alloy"
27999,"550","f",66899,2008,"White","5.5","Gasoline","Pac","unsp","unsp"
24980,"550","f",63409,2007,"Black","5.5","Gasoline","Pac","Premium","Alloy"
26995,"550","f",121805,2007,"White","5.5","Gasoline","Mtn","unsp","Alloy"
23995,"550","f",118796,2007,"Silver","5.5","Gasoline","SoA","Premium","unsp"
29900,"550","f",99138,2008,"White","5.5","Gasoline","SoA","unsp","unsp"
42900,"550","t",53883,2008,"White","5.5","Gasoline","SoA","unsp","Alloy"
32950,"550","t",59689,2008,"Silver","5.5","Gasoline","SoA","unsp","unsp"
20000,"550","f",106035,2007,"Gray","5.5","Gasoline","Mtn","unsp","unsp"
25588,"550","f",52892,2007,"Blue","5.5","Gasoline","Pac","unsp","Alloy"
16980,"550","f",151571,2007,"Gray","5.5","Gasoline","SoA","unsp","unsp"
33888,"550","t",39398,2008,"Silver","5.5","Gasoline","Pac","Premium","unsp"
26980,"550","t",75459,2008,"Gray","5.5","Gasoline","Pac","Harman Kardon","unsp"
34999,"550","t",54946,2008,"Black","5.5","Gasoline","ESC","unsp","unsp"
32999,"550","f",24686,2007,"Black","5.5","Gasoline","Mtn","unsp","unsp"
16988,"550","f",251751,2007,"Silver","5.5","Gasoline","ESC","Harman Kardon","Alloy"
26495,"550","f",96690,2007,"Gray","5.5","Gasoline","WSC","unsp","unsp"
32981,"550","f",38867,2007,"Black","5.5","Gasoline","Pac","unsp","unsp"
29998,"550","f",59543,2007,"Black","5.5","Gasoline","SoA","Harman Kardon","unsp"
30000,"550","f",84196,2008,"Silver","5.5","Gasoline","SoA","Harman Kardon","Alloy"
25995,"550","f",82946,2007,"Gray","5.5","Gasoline","WNC","Harman Kardon","other"
28991,"550","f",58535,2007,"Black","5.5","Gasoline","SoA","unsp","unsp"
35900,"550","t",44256,2007,"White","5.5","Gasoline","SoA","unsp","unsp"
41976,"550","f",54533,2009,"Black","5.5","Gasoline","SoA","Premium","Alloy"
29995,"550","f",71400,2007,"Gray","5.5","Gasoline","SoA","unsp","Alloy"
21999,"550","t",92228,2007,"Gray","5.5","Gasoline","Pac","Harman Kardon","unsp"
35999,"550","f",57047,2009,"White","5.5","Gasoline","WSC","unsp","unsp"
34992,"550","f",76994,2009,"unsp","5.5","Gasoline","WSC","Harman Kardon","Alloy"
39144,"550","f",61362,2009,"Black","5.5","Gasoline","Mtn","unsp","Alloy"
28798,"550","f",65909,2007,"unsp","5.5","Gasoline","SoA","Premium","Alloy"
27991,"550","f",54837,2007,"Silver","5.5","Gasoline","SoA","Harman Kardon","Alloy"
15800,"550","f",27400,2007,"Silver","5.5","Gasoline","SoA","Premium","Alloy"
37900,"550","f",50004,2008,"Black","5.5","Gasoline","ESC","Premium","Alloy"
40900,"550","f",51001,2008,"White","5.5","Gasoline","SoA","Harman Kardon","unsp"
33450,"550","f",48852,2009,"other","5.5","Gasoline","WSC","Harman Kardon","Alloy"
33988,"550","t",70020,2009,"unsp","5.5","Gasoline","Pac","Harman Kardon","Alloy"
25950,"550","f",89658,2007,"Silver","5.5","Gasoline","WSC","Premium","Alloy"
25990,"550","f",96798,2007,"Black","5.5","Gasoline","SoA","Harman Kardon","Alloy"
32998,"550","f",70826,2008,"White","5.5","Gasoline","SoA","Premium","unsp"
22994,"550","f",103398,2007,"Silver","5.5","Gasoline","Mid","unsp","Alloy"
27995,"550","f",83000,2007,"Black","5.5","Gasoline","WSC","unsp","Alloy"
34991,"550","f",13294,2007,"White","5.5","Gasoline","SoA","Harman Kardon","Alloy"
34210,"550","f",30085,2007,"Blue","5.5","Gasoline","ESC","unsp","unsp"
24995,"550","t",80738,2007,"Black","5.5","Gasoline","Mtn","Premium","Alloy"
27995,"550","f",84645,2008,"Blue","5.5","Gasoline","WSC","Harman Kardon","unsp"
58991,"550","f",40179,2008,"White","5.5","Gasoline","Pac","Premium","Alloy"
39900,"600","t",55690,2009,"Silver","5.5","Gasoline","SoA","Harman Kardon","Alloy"
35990,"600","f",49665,2007,"Black","5.5","Gasoline","Mtn","unsp","Alloy"
43996,"63 AMG","f",61791,2008,"unsp","6.3","Gasoline","New","unsp","unsp"
40983,"63 AMG","f",46685,2008,"Black","6.3","Gasoline","New","Harman Kardon","Alloy"
47500,"63 AMG","f",34252,2008,"other","6.3","Gasoline","SoA","Premium","Alloy"
47971,"63 AMG","f",70464,2008,"Black","6.3","Gasoline","Mid","Harman Kardon","unsp"
36919,"63 AMG","f",55329,2008,"Gray","6.3","Gasoline","SoA","Premium","Alloy"
42995,"63 AMG","f",72399,2008,"Silver","6.3","Gasoline","Mid","unsp","unsp"
49981,"65 AMG","t",36052,2007,"Gray","6","Gasoline","ENC","Harman Kardon","Alloy"
39451,"550","f",44661,2010,"White","5.5","Gasoline","SoA","Harman Kardon","unsp"
44991,"550","f",32671,2011,"Gray","5.5","Gasoline","SoA","unsp","unsp"
44981,"550","f",54333,2010,"White","5.5","Gasoline","SoA","Harman Kardon","Alloy"
34994,"550","f",94871,2011,"Black","5.5","Gasoline","SoA","unsp","unsp"
46000,"550","f",44085,2011,"White","5.5","Gasoline","Pac","unsp","unsp"
41500,"550","t",50246,2011,"Silver","5.5","Gasoline","Pac","unsp","Alloy"
44500,"550","t",54046,2011,"White","5.5","Gasoline","Pac","Premium","unsp"
42811,"550","f",45319,2010,"Gray","5.5","Gasoline","Pac","unsp","Alloy"
41899,"550","t",45550,2010,"Black","5.5","Gasoline","WSC","Harman Kardon","Alloy"
42991,"550","t",48711,2010,"White","5.5","Gasoline","WSC","unsp","Alloy"
55200,"550","f",22475,2011,"unsp","5.5","Gasoline","WSC","Premium","Alloy"
52995,"550","f",10107,2011,"Silver","5.5","Gasoline","WSC","Premium","Alloy"
64895,"550","t",33891,2012,"Black","4.6","Gasoline","Pac","unsp","Premium"
54890,"550","t",27318,2012,"Black","4.6","Gasoline","WSC","Harman Kardon","Alloy"
59900,"550","t",17950,2013,"Black","4.6","Gasoline","SoA","unsp","unsp"
67900,"550","f",15312,2013,"White","4.6","Gasoline","SoA","unsp","Alloy"
71949,"550","t",19196,2013,"Silver","4.6","Gasoline","WSC","unsp","unsp"
56950,"550","f",21204,2013,"Silver","4.6","Gasoline","WSC","Harman Kardon","Alloy"
79900,"550","f",6616,2013,"unsp","4.6","Gasoline","ESC","Premium","Alloy"
46995,"550","f",35884,2012,"Black","4.6","Gasoline","WSC","Premium","Alloy"
50995,"550","t",26977,2012,"Black","4.6","Gasoline","WSC","Harman Kardon","Alloy"
57991,"550","f",27711,2012,"Black","4.6","Gasoline","SoA","unsp","Alloy"
55791,"550","t",15713,2012,"Black","4.6","Gasoline","SoA","unsp","Alloy"
59988,"550","f",19129,2013,"Black","4.6","Gasoline","WSC","Harman Kardon","unsp"
59995,"550","f",24440,2013,"Black","4.6","Gasoline","SoA","unsp","unsp"
57981,"550","f",14944,2012,"White","4.6","Gasoline","Pac","Harman Kardon","unsp"
57900,"550","f",16995,2013,"Black","4.6","Gasoline","WSC","unsp","Alloy"
64950,"550","f",13995,2013,"White","4.6","Gasoline","WSC","Harman Kardon","unsp"
67890,"550","t",11668,2013,"Black","4.6","Gasoline","SoA","Harman Kardon","Alloy"
65990,"550","f",18147,2013,"Black","4.6","Gasoline","SoA","Premium","unsp"
67995,"63 AMG","f",16826,2011,"Gray","5.5","Gasoline","SoA","unsp","unsp"
61000,"63 AMG","t",40415,2011,"Black","5.5","Gasoline","Pac","Premium","Alloy"
28995,"550","f",73765,2007,"White","5.5","Gasoline","New","Premium","Alloy"
36995,"550","t",60935,2007,"White","5.5","Gasoline","Mid","Harman Kardon","Alloy"
30988,"550","f",63162,2007,"Black","5.5","Gasoline","SoA","Harman Kardon","Alloy"
29900,"550","f",40062,2008,"Silver","5.5","Gasoline","ENC","unsp","unsp"
29999,"550","f",84870,2008,"Black","5.5","Gasoline","SoA","Harman Kardon","Alloy"
29995,"550","f",85685,2009,"Silver","5.5","Gasoline","Mid","Harman Kardon","Alloy"
34994,"550","f",39781,2008,"Silver","5.5","Gasoline","Mid","Premium","Alloy"
36998,"550","f",47234,2009,"Black","5.5","Gasoline","WSC","Harman Kardon","Alloy"
45966,"550","f",65396,2009,"White","5.5","Gasoline","SoA","Premium","Premium"
27995,"550","f",77311,2008,"Silver","5.5","Gasoline","SoA","Harman Kardon","Alloy"
29480,"550","f",63964,2008,"Black","5.5","Gasoline","ENC","Premium","unsp"
21950,"550","f",146400,2007,"Black","5.5","Gasoline","SoA","unsp","unsp"
32995,"550","f",18416,2008,"Black","5.5","Gasoline","Mid","unsp","unsp"
32985,"550","f",80951,2009,"Silver","5.5","Gasoline","Pac","Premium","Alloy"
29985,"550","f",84677,2008,"Black","5.5","Gasoline","Mtn","unsp","unsp"
24899,"550","f",78949,2007,"Blue","5.5","Gasoline","ENC","Premium","unsp"
28418,"550","t",66000,2009,"Blue","5.5","Gasoline","ENC","Harman Kardon","Alloy"
21500,"550","f",132031,2007,"Gray","5.5","Gasoline","SoA","Harman Kardon","unsp"
30991,"550","f",48534,2007,"Silver","5.5","Gasoline","ENC","Premium","Alloy"
26488,"550","f",80034,2008,"Black","5.5","Gasoline","SoA","Premium","Alloy"
23995,"550","t",119820,2008,"Black","5.5","Gasoline","New","Premium","unsp"
54995,"550","f",46610,2008,"White","5.5","Gasoline","New","Premium","unsp"
26995,"550","f",90087,2008,"Blue","5.5","Gasoline","Mid","Premium","unsp"
35877,"550","t",42281,2009,"Silver","5.5","Gasoline","ENC","unsp","Alloy"
28500,"550","t",87110,2007,"Gray","5.5","Gasoline","New","unsp","Alloy"
38000,"550","f",63200,2008,"White","5.5","Gasoline","WNC","Harman Kardon","Alloy"
41733,"550","f",58618,2009,"Black","5.5","Gasoline","WSC","unsp","unsp"
34957,"550","f",63191,2009,"Blue","5.5","Gasoline","WSC","Harman Kardon","Alloy"
54890,"350","f",32970,2012,"Black","3","Diesel","Mid","unsp","unsp"
50500,"350","f",14216,2012,"Silver","3","Diesel","SoA","Premium","Alloy"
36995,"550","f",61725,2010,"Black","5.5","Gasoline","Mid","unsp","Alloy"
33999,"550","t",54178,2011,"Silver","5.5","Gasoline","SoA","Premium","Alloy"
39991,"550","f",58226,2010,"Silver","5.5","Gasoline","ENC","Premium","Alloy"
42995,"550","t",43350,2010,"Black","5.5","Gasoline","New","unsp","Alloy"
38999,"550","f",50052,2011,"Black","5.5","Gasoline","SoA","Harman Kardon","Alloy"
39499,"550","f",53736,2011,"Silver","5.5","Gasoline","WNC","unsp","Alloy"
42995,"550","t",44693,2011,"Black","5.5","Gasoline","SoA","unsp","unsp"
41994,"550","t",27312,2010,"Silver","5.5","Gasoline","ESC","unsp","unsp"
36690,"550","f",68850,2010,"Black","5.5","Gasoline","Mid","Premium","unsp"
39999,"550","f",58944,2011,"Silver","5.5","Gasoline","Mid","Premium","Alloy"
49991,"550","f",36697,2010,"Black","5.5","Gasoline","Mid","unsp","unsp"
52998,"550","f",20501,2011,"White","5.5","Gasoline","Mtn","Premium","Alloy"
52995,"550","f",21675,2010,"Black","5.5","Gasoline","Mid","Harman Kardon","Alloy"
37490,"550","t",68361,2011,"Black","5.5","Gasoline","Mid","unsp","unsp"
44995,"550","f",45349,2010,"Black","5.5","Gasoline","Mid","Premium","Alloy"
43750,"550","t",43168,2011,"Gray","5.5","Gasoline","WSC","Harman Kardon","Alloy"
45000,"550","f",44300,2011,"Black","5.5","Gasoline","Mid","Harman Kardon","Alloy"
39995,"550","t",62502,2011,"Black","5.5","Gasoline","WSC","Harman Kardon","unsp"
56975,"550","f",24136,2012,"Black","4.6","Gasoline","ENC","Premium","Alloy"
62900,"550","t",8227,2013,"White","4.6","Gasoline","ENC","Harman Kardon","Alloy"
62900,"550","f",28236,2013,"Silver","4.6","Gasoline","Mid","unsp","unsp"
44995,"550","f",57864,2012,"Black","4.6","Gasoline","Mid","unsp","unsp"
65000,"550","f",14151,2012,"Black","4.6","Gasoline","SoA","unsp","Alloy"
49850,"550","f",40286,2012,"other","4.6","Gasoline","ESC","Harman Kardon","unsp"
57950,"550","f",16148,2012,"Black","4.6","Gasoline","SoA","Premium","unsp"
63500,"550","f",27118,2013,"White","4.6","Gasoline","New","unsp","unsp"
44999,"550","t",24981,2012,"Silver","4.6","Gasoline","SoA","Premium","Alloy"
64991,"550","f",28210,2012,"Silver","4.6","Gasoline","ENC","Harman Kardon","unsp"
57777,"550","f",29979,2012,"Black","4.6","Gasoline","New","unsp","Alloy"
53990,"550","f",31383,2013,"White","4.6","Gasoline","SoA","unsp","unsp"
56995,"550","f",21365,2013,"Gray","4.6","Gasoline","WSC","Harman Kardon","Alloy"
63964,"550","t",14052,2013,"Blue","4.6","Gasoline","SoA","unsp","unsp"
62995,"550","f",11711,2012,"Silver","4.6","Gasoline","WSC","Premium","Alloy"
59995,"550","f",6763,2012,"Black","4.6","Gasoline","WSC","Harman Kardon","Alloy"
54991,"550","f",28216,2013,"Black","4.6","Gasoline","SoA","Harman Kardon","Premium"
57398,"550","f",16539,2013,"Black","4.6","Gasoline","New","unsp","Alloy"
38998,"400","f",33613,2010,"Black","3.5","Hybrid","ENC","Harman Kardon","Alloy"
39985,"400","f",25539,2010,"Black","3.5","Hybrid","Pac","unsp","unsp"
6955,"320","f",134420,1999,"other","3.2","Gasoline","ESC","unsp","unsp"
4990,"320","f",190642,1999,"White","3.2","Gasoline","ENC","unsp","Alloy"
3595,"420","f",115716,1996,"Black","4.2","Gasoline","ENC","unsp","Alloy"
2488,"420","f",231464,1994,"Black","4.2","Gasoline","Pac","unsp","unsp"
3199,"420","f",109372,1995,"White","4.2","Gasoline","ENC","Premium","unsp"
3995,"420","f",161968,1995,"White","4.2","Gasoline","SoA","unsp","Alloy"
9995,"420","f",120676,1999,"Black","4.2","Gasoline","Mid","unsp","Alloy"
1991,"420","f",161207,1999,"Silver","4.2","Gasoline","Mid","Premium","Alloy"
6497,"500","f",80699,1996,"Silver","5","Gasoline","Mtn","Premium","Alloy"
19995,"500","t",28686,1995,"Black","5","Gasoline","ENC","unsp","Alloy"
7695,"500","f",148008,1998,"Silver","5","Gasoline","Mtn","unsp","Alloy"
7999,"500","f",93081,1999,"Black","5","Gasoline","Pac","unsp","unsp"
7999,"600","f",114120,1997,"Black","6","Gasoline","WSC","unsp","unsp"
13888,"350","f",107403,2006,"Silver","3.7","Gasoline","WSC","unsp","unsp"
12988,"350","f",94087,2006,"Gray","3.7","Gasoline","SoA","unsp","unsp"
7803,"430","f",103908,2002,"Silver","4.3","Gasoline","Pac","Premium","Alloy"
4200,"430","f",134794,2000,"Black","4.3","Gasoline","Pac","Premium","unsp"
8902,"430","f",80180,2002,"Silver","4.3","Gasoline","ESC","Bose","Alloy"
9900,"430","f",123363,2003,"Gray","4.3","Gasoline","SoA","unsp","Alloy"
15995,"430","f",57703,2005,"Silver","4.3","Gasoline","Pac","unsp","other"
12500,"430","f",119756,2006,"Silver","4.3","Gasoline","Pac","unsp","unsp"
14995,"430","f",99265,2006,"Black","4.3","Gasoline","Pac","unsp","Premium"
7995,"430","f",124565,2002,"Black","4.3","Gasoline","Mid","unsp","Alloy"
17981,"430","f",48463,2004,"Gray","4.3","Gasoline","WSC","Bose","Alloy"
9995,"430","f",86628,2004,"Gray","4.3","Gasoline","SoA","Premium","unsp"
12199,"430","f",37109,2000,"Blue","4.3","Gasoline","SoA","unsp","unsp"
4999,"430","f",192507,2000,"White","4.3","Gasoline","SoA","unsp","unsp"
7994,"430","f",92307,2004,"other","4.3","Gasoline","ENC","Bose","unsp"
9995,"430","f",58852,2001,"Black","4.3","Gasoline","WNC","Premium","unsp"
6995,"430","f",133889,2001,"Silver","4.3","Gasoline","SoA","Bose","Alloy"
9995,"430","f",154640,2002,"Black","4.3","Gasoline","SoA","unsp","Alloy"
21988,"430","f",47289,2003,"Silver","4.3","Gasoline","Pac","Bose","Alloy"
10990,"430","f",72576,2002,"Blue","4.3","Gasoline","SoA","Bose","Alloy"
4900,"430","f",232121,2002,"Gray","4.3","Gasoline","SoA","unsp","Alloy"
5100,"430","f",139966,2000,"Black","4.3","Gasoline","ENC","unsp","unsp"
10877,"430","f",70521,2000,"Black","4.3","Gasoline","SoA","unsp","unsp"
5495,"430","f",106948,2001,"other","4.3","Gasoline","SoA","unsp","Alloy"
9995,"430","f",116970,2003,"Black","4.3","Gasoline","ESC","unsp","Alloy"
8991,"430","t",124600,2004,"Gray","4.3","Gasoline","SoA","unsp","unsp"
9995,"430","f",204050,2005,"Blue","4.3","Gasoline","SoA","Premium","unsp"
6900,"430","f",112450,2002,"unsp","4.3","Gasoline","SoA","Bose","Alloy"
6900,"430","f",129000,2002,"Silver","4.3","Gasoline","Pac","Premium","Alloy"
9995,"430","f",85159,2004,"Gray","4.3","Gasoline","Mid","Premium","Alloy"
8000,"430","f",108093,2002,"White","4.3","Gasoline","Pac","unsp","unsp"
6995,"430","f",137465,2003,"Gray","4.3","Gasoline","Pac","Premium","unsp"
4995,"430","f",132776,2004,"Silver","4.3","Gasoline","WSC","Premium","Alloy"
5995,"430","f",153679,2000,"Silver","4.3","Gasoline","ESC","unsp","Alloy"
10900,"430","f",112345,2006,"Silver","4.3","Gasoline","Pac","Premium","Premium"
13290,"430","f",97791,2006,"Black","4.3","Gasoline","ENC","unsp","unsp"
20000,"55 AMG","f",87000,2005,"unsp","5.4","Gasoline","Mid","Premium","Alloy"
16950,"55 AMG","f",107870,2006,"Black","5.4","Gasoline","SoA","unsp","Alloy"
17997,"55 AMG","f",99562,2006,"Black","5.4","Gasoline","SoA","Premium","unsp"
13250,"55 AMG","f",112876,2005,"Silver","5.4","Gasoline","SoA","unsp","unsp"
17995,"55 AMG","f",103699,2006,"Gray","5.4","Gasoline","SoA","unsp","unsp"
19686,"55 AMG","f",81596,2006,"Silver","5.4","Gasoline","ESC","unsp","Alloy"
9995,"500","f",131116,2002,"Black","5","Gasoline","Pac","Premium","Alloy"
9991,"500","f",129019,2004,"Silver","5","Gasoline","Pac","unsp","Alloy"
14999,"500","f",141131,2006,"Black","5","Gasoline","Pac","Bose","Alloy"
8995,"500","f",110241,2004,"Gray","5","Gasoline","Pac","Premium","Alloy"
6994,"500","f",113128,2000,"Black","5","Gasoline","WSC","Bose","unsp"
